No.,Time,Source,Destination,Protocol,Length,RTT,Info
5134,22.907453,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=4126 Ack=2414339 Win=129600 Len=0 TSval=1054112712 TSecr=216038333
5136,22.909519,10.19.6.231,180.149.60.160,TCP,66,0.000105,55341  >  443 [ACK] Seq=4126 Ack=2415787 Win=129600 Len=0 TSval=1054112714 TSecr=216038333
5138,22.909753,10.19.6.231,180.149.60.160,TCP,66,0.000047,55341  >  443 [ACK] Seq=4126 Ack=2417235 Win=129600 Len=0 TSval=1054112714 TSecr=216038333
5140,22.911951,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=4126 Ack=2418683 Win=129600 Len=0 TSval=1054112716 TSecr=216038334
5142,22.912324,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=4126 Ack=2420131 Win=129600 Len=0 TSval=1054112716 TSecr=216038334
5145,22.914712,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4126 Ack=2423027 Win=129600 Len=0 TSval=1054112718 TSecr=216038334
5147,22.916761,10.19.6.231,180.149.60.160,TCP,66,0.000114,55341  >  443 [ACK] Seq=4126 Ack=2424475 Win=129600 Len=0 TSval=1054112720 TSecr=216038334
5149,22.917437,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=4126 Ack=2425923 Win=129600 Len=0 TSval=1054112720 TSecr=216038334
5152,22.919631,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=4126 Ack=2428819 Win=128128 Len=0 TSval=1054112722 TSecr=216038334
5156,22.924503,10.19.6.231,180.149.60.160,TCP,66,0.000159,55341  >  443 [ACK] Seq=4126 Ack=2431715 Win=129600 Len=0 TSval=1054112726 TSecr=216038335
5159,22.92474,10.19.6.231,180.149.60.160,TCP,66,0.000078,55341  >  443 [ACK] Seq=4126 Ack=2434611 Win=126720 Len=0 TSval=1054112726 TSecr=216038335
5162,22.926511,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=4126 Ack=2436059 Win=129600 Len=0 TSval=1054112728 TSecr=216038335
5164,22.926888,10.19.6.231,180.149.60.160,TCP,66,0.000064,55341  >  443 [ACK] Seq=4126 Ack=2437507 Win=129600 Len=0 TSval=1054112728 TSecr=216038335
5167,22.930579,10.19.6.231,180.149.60.160,TCP,66,0.000076,55341  >  443 [ACK] Seq=4126 Ack=2440403 Win=128128 Len=0 TSval=1054112732 TSecr=216038335
5171,22.932036,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=4126 Ack=2443299 Win=129600 Len=0 TSval=1054112733 TSecr=216038336
5175,22.940682,10.19.6.231,180.149.60.160,TCP,66,0.000125,55341  >  443 [ACK] Seq=4126 Ack=2446195 Win=128128 Len=0 TSval=1054112741 TSecr=216038336
5179,22.941018,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=4126 Ack=2449091 Win=128128 Len=0 TSval=1054112741 TSecr=216038336
5183,22.941369,10.19.6.231,180.149.60.160,TCP,66,0.00006,55341  >  443 [ACK] Seq=4126 Ack=2451987 Win=129600 Len=0 TSval=1054112741 TSecr=216038336
5186,22.943407,10.19.6.231,180.149.60.160,TCP,66,0.000104,55341  >  443 [ACK] Seq=4126 Ack=2454883 Win=128128 Len=0 TSval=1054112743 TSecr=216038337
5190,22.9439,10.19.6.231,180.149.60.160,TCP,66,0.000109,55341  >  443 [ACK] Seq=4126 Ack=2457779 Win=128128 Len=0 TSval=1054112743 TSecr=216038337
5194,22.946255,10.19.6.231,180.149.60.160,TCP,66,0.000071,55341  >  443 [ACK] Seq=4126 Ack=2460675 Win=129600 Len=0 TSval=1054112745 TSecr=216038337
5196,22.948269,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=4126 Ack=2462123 Win=129600 Len=0 TSval=1054112747 TSecr=216038337
5198,22.948676,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=4126 Ack=2463571 Win=129600 Len=0 TSval=1054112747 TSecr=216038337
5201,22.95371,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=4126 Ack=2465019 Win=129600 Len=0 TSval=1054112752 TSecr=216038338
5202,22.953711,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=4126 Ack=2465318 Win=129280 Len=0 TSval=1054112752 TSecr=216038338
5204,23.009361,180.149.60.160,10.19.6.231,TCP,66,0.040786,443  >  55341 [ACK] Seq=2465318 Ack=4282 Win=40960 Len=0 TSval=216038344 TSecr=1054112766
5206,23.016683,10.19.6.231,180.149.60.160,TCP,66,0.000142,55341  >  443 [ACK] Seq=4282 Ack=2465769 Win=130560 Len=0 TSval=1054112812 TSecr=216038344
5208,23.017052,10.19.6.231,180.149.60.160,TCP,66,0.000113,55341  >  443 [ACK] Seq=4282 Ack=2466822 Win=129536 Len=0 TSval=1054112812 TSecr=216038344
5211,23.018242,10.19.6.231,180.149.60.160,TCP,66,0.000135,55341  >  443 [ACK] Seq=4282 Ack=2468270 Win=128064 Len=0 TSval=1054112813 TSecr=216038344
5212,23.018317,10.19.6.231,180.149.60.160,TCP,66,0.000202,55341  >  443 [ACK] Seq=4282 Ack=2468928 Win=127424 Len=0 TSval=1054112813 TSecr=216038344
5215,23.019344,10.19.6.231,180.149.60.160,TCP,66,0.000127,55341  >  443 [ACK] Seq=4282 Ack=2471034 Win=125312 Len=0 TSval=1054112814 TSecr=216038344
5217,23.020948,10.19.6.231,180.149.60.160,TCP,66,0.00023,55341  >  443 [ACK] Seq=4282 Ack=2472482 Win=123904 Len=0 TSval=1054112815 TSecr=216038345
5219,23.021188,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4282 Ack=2473930 Win=122432 Len=0 TSval=1054112815 TSecr=216038345
5223,23.023597,10.19.6.231,180.149.60.160,TCP,66,0.00009,55341  >  443 [ACK] Seq=4282 Ack=2476826 Win=129600 Len=0 TSval=1054112817 TSecr=216038345
5226,23.026867,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=4282 Ack=2479722 Win=128128 Len=0 TSval=1054112820 TSecr=216038345
5229,23.027989,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=4282 Ack=2481170 Win=129600 Len=0 TSval=1054112821 TSecr=216038345
5231,23.028665,10.19.6.231,180.149.60.160,TCP,66,0.00006,55341  >  443 [ACK] Seq=4282 Ack=2482618 Win=129600 Len=0 TSval=1054112821 TSecr=216038345
5234,23.033033,10.19.6.231,180.149.60.160,TCP,66,0.00012,55341  >  443 [ACK] Seq=4282 Ack=2484066 Win=129600 Len=0 TSval=1054112825 TSecr=216038346
5235,23.033033,10.19.6.231,180.149.60.160,TCP,66,0.000114,55341  >  443 [ACK] Seq=4282 Ack=2485514 Win=128128 Len=0 TSval=1054112825 TSecr=216038346
5239,23.033447,10.19.6.231,180.149.60.160,TCP,66,0.000121,55341  >  443 [ACK] Seq=4282 Ack=2486962 Win=129600 Len=0 TSval=1054112825 TSecr=216038346
5240,23.033447,10.19.6.231,180.149.60.160,TCP,66,0.000118,55341  >  443 [ACK] Seq=4282 Ack=2488410 Win=128128 Len=0 TSval=1054112825 TSecr=216038346
5244,23.035659,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=4282 Ack=2491306 Win=129600 Len=0 TSval=1054112827 TSecr=216038346
5249,23.04256,10.19.6.231,180.149.60.160,TCP,66,0.000118,55341  >  443 [ACK] Seq=4282 Ack=2494202 Win=128128 Len=0 TSval=1054112834 TSecr=216038346
5251,23.042773,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=4282 Ack=2497098 Win=129600 Len=0 TSval=1054112834 TSecr=216038347
5254,23.043894,10.19.6.231,180.149.60.160,TCP,66,0.000102,55341  >  443 [ACK] Seq=4282 Ack=2498546 Win=129600 Len=0 TSval=1054112835 TSecr=216038347
5255,23.043894,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=4282 Ack=2499994 Win=128128 Len=0 TSval=1054112835 TSecr=216038347
5259,23.045761,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=4282 Ack=2502890 Win=129600 Len=0 TSval=1054112836 TSecr=216038347
5261,23.047417,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=4282 Ack=2504338 Win=129600 Len=0 TSval=1054112838 TSecr=216038347
5263,23.047854,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4282 Ack=2505786 Win=129600 Len=0 TSval=1054112838 TSecr=216038347
5266,23.050541,10.19.6.231,180.149.60.160,TCP,66,0.000077,55341  >  443 [ACK] Seq=4282 Ack=2508682 Win=129600 Len=0 TSval=1054112840 TSecr=216038348
5269,23.053498,10.19.6.231,180.149.60.160,TCP,66,0.000102,55341  >  443 [ACK] Seq=4282 Ack=2511578 Win=128128 Len=0 TSval=1054112843 TSecr=216038348
5273,23.055358,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=4282 Ack=2514474 Win=129600 Len=0 TSval=1054112844 TSecr=216038348
5275,23.057006,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=4282 Ack=2515922 Win=129600 Len=0 TSval=1054112846 TSecr=216038348
5277,23.057542,10.19.6.231,180.149.60.160,TCP,66,0.000045,55341  >  443 [ACK] Seq=4282 Ack=2517370 Win=129600 Len=0 TSval=1054112846 TSecr=216038348
5280,23.061075,10.19.6.231,180.149.60.160,TCP,66,0.000109,55341  >  443 [ACK] Seq=4282 Ack=2520266 Win=128128 Len=0 TSval=1054112850 TSecr=216038349
5284,23.062395,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=4282 Ack=2521714 Win=129600 Len=0 TSval=1054112851 TSecr=216038349
5285,23.062395,10.19.6.231,180.149.60.160,TCP,66,0.000067,55341  >  443 [ACK] Seq=4282 Ack=2523162 Win=128128 Len=0 TSval=1054112851 TSecr=216038349
5288,23.064271,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=4282 Ack=2524610 Win=129600 Len=0 TSval=1054112852 TSecr=216038349
5290,23.064715,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=4282 Ack=2526058 Win=129600 Len=0 TSval=1054112852 TSecr=216038349
5293,23.067562,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=4282 Ack=2528954 Win=129600 Len=0 TSval=1054112854 TSecr=216038349
5296,23.069983,10.19.6.231,180.149.60.160,TCP,66,0.000065,55341  >  443 [ACK] Seq=4282 Ack=2531850 Win=129600 Len=0 TSval=1054112856 TSecr=216038349
5298,23.071709,10.19.6.231,180.149.60.160,TCP,66,0.000107,55341  >  443 [ACK] Seq=4282 Ack=2533298 Win=129600 Len=0 TSval=1054112858 TSecr=216038350
5300,23.072063,10.19.6.231,180.149.60.160,TCP,66,0.000043,55341  >  443 [ACK] Seq=4282 Ack=2534746 Win=129600 Len=0 TSval=1054112858 TSecr=216038350
5303,23.074522,10.19.6.231,180.149.60.160,TCP,66,0.000058,55341  >  443 [ACK] Seq=4282 Ack=2537642 Win=129600 Len=0 TSval=1054112860 TSecr=216038350
5306,23.076868,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=4282 Ack=2540538 Win=129600 Len=0 TSval=1054112862 TSecr=216038350
5308,23.078928,10.19.6.231,180.149.60.160,TCP,66,0.000078,55341  >  443 [ACK] Seq=4282 Ack=2541986 Win=129600 Len=0 TSval=1054112864 TSecr=216038350
5310,23.079418,10.19.6.231,180.149.60.160,TCP,66,0.000041,55341  >  443 [ACK] Seq=4282 Ack=2543434 Win=129600 Len=0 TSval=1054112864 TSecr=216038350
5312,23.081218,10.19.6.231,180.149.60.160,TCP,66,0.000049,55341  >  443 [ACK] Seq=4282 Ack=2544882 Win=129600 Len=0 TSval=1054112866 TSecr=216038351
5315,23.081787,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=4282 Ack=2546330 Win=129600 Len=0 TSval=1054112866 TSecr=216038351
5316,23.081788,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4282 Ack=2547778 Win=128128 Len=0 TSval=1054112866 TSecr=216038351
5320,23.084152,10.19.6.231,180.149.60.160,TCP,66,0.000068,55341  >  443 [ACK] Seq=4282 Ack=2550674 Win=129600 Len=0 TSval=1054112868 TSecr=216038351
5323,23.086622,10.19.6.231,180.149.60.160,TCP,66,0.000058,55341  >  443 [ACK] Seq=4282 Ack=2553570 Win=129600 Len=0 TSval=1054112870 TSecr=216038351
5326,23.089041,10.19.6.231,180.149.60.160,TCP,66,0.000065,55341  >  443 [ACK] Seq=4282 Ack=2556466 Win=129600 Len=0 TSval=1054112872 TSecr=216038351
5329,23.091514,10.19.6.231,180.149.60.160,TCP,66,0.000059,55341  >  443 [ACK] Seq=4282 Ack=2559362 Win=129600 Len=0 TSval=1054112874 TSecr=216038352
5332,23.093978,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=4282 Ack=2562258 Win=129600 Len=0 TSval=1054112876 TSecr=216038352
5334,23.09592,10.19.6.231,180.149.60.160,TCP,66,0.000073,55341  >  443 [ACK] Seq=4282 Ack=2563706 Win=129600 Len=0 TSval=1054112878 TSecr=216038352
5336,23.096229,10.19.6.231,180.149.60.160,TCP,66,0.000056,55341  >  443 [ACK] Seq=4282 Ack=2565154 Win=129600 Len=0 TSval=1054112878 TSecr=216038352
5339,23.098727,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4282 Ack=2568050 Win=129600 Len=0 TSval=1054112880 TSecr=216038352
5341,23.100709,10.19.6.231,180.149.60.160,TCP,66,0.00008,55341  >  443 [ACK] Seq=4282 Ack=2569498 Win=129600 Len=0 TSval=1054112882 TSecr=216038353
5343,23.101112,10.19.6.231,180.149.60.160,TCP,66,0.000075,55341  >  443 [ACK] Seq=4282 Ack=2570946 Win=129600 Len=0 TSval=1054112882 TSecr=216038353
5345,23.103194,10.19.6.231,180.149.60.160,TCP,66,0.000141,55341  >  443 [ACK] Seq=4282 Ack=2572394 Win=129600 Len=0 TSval=1054112884 TSecr=216038353
5347,23.1035,10.19.6.231,180.149.60.160,TCP,66,0.000052,55341  >  443 [ACK] Seq=4282 Ack=2573842 Win=129600 Len=0 TSval=1054112884 TSecr=216038353
5350,23.105929,10.19.6.231,180.149.60.160,TCP,66,0.000058,55341  >  443 [ACK] Seq=4282 Ack=2576738 Win=129600 Len=0 TSval=1054112886 TSecr=216038353
5353,23.108414,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=4282 Ack=2579634 Win=129600 Len=0 TSval=1054112888 TSecr=216038353
5355,23.110381,10.19.6.231,180.149.60.160,TCP,66,0.000111,55341  >  443 [ACK] Seq=4282 Ack=2581082 Win=129600 Len=0 TSval=1054112890 TSecr=216038354
5357,23.110724,10.19.6.231,180.149.60.160,TCP,66,0.000069,55341  >  443 [ACK] Seq=4282 Ack=2582530 Win=129600 Len=0 TSval=1054112890 TSecr=216038354
5360,23.113243,10.19.6.231,180.149.60.160,TCP,66,0.000072,55341  >  443 [ACK] Seq=4282 Ack=2585426 Win=129600 Len=0 TSval=1054112892 TSecr=216038354
5362,23.115314,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=4282 Ack=2586874 Win=129600 Len=0 TSval=1054112894 TSecr=216038354
5364,23.115485,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=4282 Ack=2588322 Win=129600 Len=0 TSval=1054112894 TSecr=216038354
5367,23.118026,10.19.6.231,180.149.60.160,TCP,66,0.000099,55341  >  443 [ACK] Seq=4282 Ack=2591218 Win=129600 Len=0 TSval=1054112896 TSecr=216038354
5370,23.120517,10.19.6.231,180.149.60.160,TCP,66,0.000078,55341  >  443 [ACK] Seq=4282 Ack=2594114 Win=129600 Len=0 TSval=1054112898 TSecr=216038355
5373,23.124495,10.19.6.231,180.149.60.160,TCP,66,0.000088,55341  >  443 [ACK] Seq=4282 Ack=2597010 Win=128128 Len=0 TSval=1054112902 TSecr=216038355
5376,23.125335,10.19.6.231,180.149.60.160,TCP,66,0.000074,55341  >  443 [ACK] Seq=4282 Ack=2599906 Win=125248 Len=0 TSval=1054112902 TSecr=216038355
5380,23.129107,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=4282 Ack=2602802 Win=128128 Len=0 TSval=1054112906 TSecr=216038355
5384,23.130694,10.19.6.231,180.149.60.160,TCP,66,0.000099,55341  >  443 [ACK] Seq=4282 Ack=2604250 Win=129600 Len=0 TSval=1054112907 TSecr=216038356
5385,23.130694,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=4282 Ack=2605698 Win=128128 Len=0 TSval=1054112907 TSecr=216038356
5390,23.135594,10.19.6.231,180.149.60.160,TCP,66,0.000189,55341  >  443 [ACK] Seq=4282 Ack=2608594 Win=129600 Len=0 TSval=1054112911 TSecr=216038356
5391,23.135595,10.19.6.231,180.149.60.160,TCP,66,0.000183,55341  >  443 [ACK] Seq=4282 Ack=2610042 Win=128128 Len=0 TSval=1054112911 TSecr=216038356
5395,23.137578,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=4282 Ack=2612938 Win=129600 Len=0 TSval=1054112912 TSecr=216038356
5398,23.141253,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=4282 Ack=2615834 Win=128128 Len=0 TSval=1054112916 TSecr=216038356
5401,23.14211,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=4282 Ack=2617282 Win=129600 Len=0 TSval=1054112916 TSecr=216038357
5403,23.142363,10.19.6.231,180.149.60.160,TCP,66,0.000062,55341  >  443 [ACK] Seq=4282 Ack=2618730 Win=129600 Len=0 TSval=1054112917 TSecr=216038357
5406,23.144831,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=4282 Ack=2621626 Win=129600 Len=0 TSval=1054112918 TSecr=216038357
5408,23.146776,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=4282 Ack=2623074 Win=129600 Len=0 TSval=1054112920 TSecr=216038357
5410,23.147058,10.19.6.231,180.149.60.160,TCP,66,0.000064,55341  >  443 [ACK] Seq=4282 Ack=2624522 Win=129600 Len=0 TSval=1054112920 TSecr=216038357
5412,23.149238,10.19.6.231,180.149.60.160,TCP,66,0.000095,55341  >  443 [ACK] Seq=4282 Ack=2625970 Win=129600 Len=0 TSval=1054112922 TSecr=216038357
5414,23.14952,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=4282 Ack=2627418 Win=129600 Len=0 TSval=1054112922 TSecr=216038357
5417,23.151888,10.19.6.231,180.149.60.160,TCP,66,0.000066,55341  >  443 [ACK] Seq=4282 Ack=2630314 Win=129600 Len=0 TSval=1054112924 TSecr=216038358
5420,23.15481,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=4282 Ack=2633210 Win=129600 Len=0 TSval=1054112926 TSecr=216038358
5422,23.156455,10.19.6.231,180.149.60.160,TCP,66,0.000086,55341  >  443 [ACK] Seq=4282 Ack=2634658 Win=129600 Len=0 TSval=1054112928 TSecr=216038358
5424,23.156759,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=4282 Ack=2636106 Win=129600 Len=0 TSval=1054112928 TSecr=216038358
5427,23.159278,10.19.6.231,180.149.60.160,TCP,66,0.000071,55341  >  443 [ACK] Seq=4282 Ack=2639002 Win=129600 Len=0 TSval=1054112930 TSecr=216038358
5430,23.161779,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=4282 Ack=2641898 Win=129600 Len=0 TSval=1054112932 TSecr=216038359
5433,23.164283,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=4282 Ack=2644794 Win=129600 Len=0 TSval=1054112934 TSecr=216038359
5436,23.166603,10.19.6.231,180.149.60.160,TCP,66,0.000093,55341  >  443 [ACK] Seq=4282 Ack=2647690 Win=129600 Len=0 TSval=1054112936 TSecr=216038359
5439,23.169036,10.19.6.231,180.149.60.160,TCP,66,0.000094,55341  >  443 [ACK] Seq=4282 Ack=2650586 Win=129600 Len=0 TSval=1054112938 TSecr=216038359
5442,23.171283,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4282 Ack=2653482 Win=129600 Len=0 TSval=1054112940 TSecr=216038360
5445,23.173845,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4282 Ack=2656378 Win=129600 Len=0 TSval=1054112942 TSecr=216038360
5448,23.176482,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=4282 Ack=2659274 Win=129600 Len=0 TSval=1054112944 TSecr=216038360
5451,23.178639,10.19.6.231,180.149.60.160,TCP,66,0.000083,55341  >  443 [ACK] Seq=4282 Ack=2662170 Win=129600 Len=0 TSval=1054112946 TSecr=216038360
5454,23.181065,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4282 Ack=2665066 Win=129600 Len=0 TSval=1054112948 TSecr=216038361
5456,23.18318,10.19.6.231,180.149.60.160,TCP,66,0.000116,55341  >  443 [ACK] Seq=4282 Ack=2666514 Win=129600 Len=0 TSval=1054112950 TSecr=216038361
5458,23.183645,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=4282 Ack=2667962 Win=129600 Len=0 TSval=1054112950 TSecr=216038361
5460,23.185426,10.19.6.231,180.149.60.160,TCP,66,0.000098,55341  >  443 [ACK] Seq=4282 Ack=2669410 Win=129600 Len=0 TSval=1054112952 TSecr=216038361
5462,23.186139,10.19.6.231,180.149.60.160,TCP,66,0.000225,55341  >  443 [ACK] Seq=4282 Ack=2670858 Win=128128 Len=0 TSval=1054112952 TSecr=216038361
5465,23.187858,10.19.6.231,180.149.60.160,TCP,66,0.000082,55341  >  443 [ACK] Seq=4282 Ack=2672306 Win=129600 Len=0 TSval=1054112954 TSecr=216038361
5467,23.188272,10.19.6.231,180.149.60.160,TCP,66,0.000048,55341  >  443 [ACK] Seq=4282 Ack=2673754 Win=129600 Len=0 TSval=1054112954 TSecr=216038361
5469,23.190407,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=4282 Ack=2675202 Win=129600 Len=0 TSval=1054112956 TSecr=216038362
5472,23.190894,10.19.6.231,180.149.60.160,TCP,66,0.000057,55341  >  443 [ACK] Seq=4282 Ack=2678098 Win=129600 Len=0 TSval=1054112956 TSecr=216038362
5475,23.193297,10.19.6.231,180.149.60.160,TCP,66,0.000093,55341  >  443 [ACK] Seq=4282 Ack=2680994 Win=129600 Len=0 TSval=1054112958 TSecr=216038362
5479,23.199439,10.19.6.231,180.149.60.160,TCP,66,0.000197,55341  >  443 [ACK] Seq=4282 Ack=2683890 Win=128128 Len=0 TSval=1054112964 TSecr=216038362
5482,23.199665,10.19.6.231,180.149.60.160,TCP,66,0.000051,55341  >  443 [ACK] Seq=4282 Ack=2686786 Win=129600 Len=0 TSval=1054112964 TSecr=216038362
5486,23.203776,10.19.6.231,180.149.60.160,TCP,66,0.000096,55341  >  443 [ACK] Seq=4282 Ack=2688234 Win=129600 Len=0 TSval=1054112968 TSecr=216038363
5487,23.203776,10.19.6.231,180.149.60.160,TCP,66,0.000092,55341  >  443 [ACK] Seq=4282 Ack=2689682 Win=128128 Len=0 TSval=1054112968 TSecr=216038363
5489,23.204224,10.19.6.231,180.149.60.160,TCP,66,0.000054,55341  >  443 [ACK] Seq=4282 Ack=2692578 Win=129600 Len=0 TSval=1054112968 TSecr=216038363
5492,23.205323,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=4282 Ack=2694026 Win=129600 Len=0 TSval=1054112969 TSecr=216038363
5493,23.205323,10.19.6.231,180.149.60.160,TCP,66,0.000081,55341  >  443 [ACK] Seq=4282 Ack=2695474 Win=128128 Len=0 TSval=1054112969 TSecr=216038363
5496,23.207319,10.19.6.231,180.149.60.160,TCP,66,0.00007,55341  >  443 [ACK] Seq=4282 Ack=2696922 Win=129600 Len=0 TSval=1054112971 TSecr=216038363
5498,23.207855,10.19.6.231,180.149.60.160,TCP,66,0.000079,55341  >  443 [ACK] Seq=4282 Ack=2698370 Win=129600 Len=0 TSval=1054112971 TSecr=216038363
5501,23.210149,10.19.6.231,180.149.60.160,TCP,66,0.000071,55341  >  443 [ACK] Seq=4282 Ack=2701266 Win=129600 Len=0 TSval=1054112973 TSecr=216038364
5503,23.212224,10.19.6.231,180.149.60.160,TCP,66,0.000097,55341  >  443 [ACK] Seq=4282 Ack=2702714 Win=129600 Len=0 TSval=1054112975 TSecr=216038364
5505,23.212646,10.19.6.231,180.149.60.160,TCP,66,0.000085,55341  >  443 [ACK] Seq=4282 Ack=2704162 Win=129600 Len=0 TSval=1054112975 TSecr=216038364
5507,23.214624,10.19.6.231,180.149.60.160,TCP,66,0.000102,55341  >  443 [ACK] Seq=4282 Ack=2705610 Win=129600 Len=0 TSval=1054112977 TSecr=216038364
5509,23.215044,10.19.6.231,180.149.60.160,TCP,66,0.000116,55341  >  443 [ACK] Seq=4282 Ack=2707058 Win=129600 Len=0 TSval=1054112977 TSecr=216038364
5511,23.216917,10.19.6.231,180.149.60.160,TCP,66,0.000093,55341  >  443 [ACK] Seq=4282 Ack=2708506 Win=129600 Len=0 TSval=1054112978 TSecr=216038364
5513,23.217274,10.19.6.231,180.149.60.160,TCP,66,0.000061,55341  >  443 [ACK] Seq=4282 Ack=2709954 Win=128128 Len=0 TSval=1054112978 TSecr=216038364
5517,23.219906,10.19.6.231,180.149.60.160,TCP,66,0.000111,55341  >  443 [ACK] Seq=4282 Ack=2712850 Win=129600 Len=0 TSval=1054112980 TSecr=216038364
5519,23.221828,10.19.6.231,180.149.60.160,TCP,66,0.000122,55341  >  443 [ACK] Seq=4282 Ack=2714298 Win=129600 Len=0 TSval=1054112982 TSecr=216038365
